participant_id,scenario_id,difficulty,cognitive_trigger,participant_action,correct_response,is_correct,response_time_seconds,timestamp,metric_overall_accuracy,metric_total_scenarios,metric_correct_responses,metric_incorrect_responses,metric_average_response_time
P021,PS006,easy,curiosity_bias,safe_to_open,report_phishing,False,30.83082525617347,2025-10-02T18:54:17.870803,0.0,9,0,9,38.61855516807183
P021,PS007,medium,curiosity_bias,click_link,report_phishing,False,49.08319985988341,2025-10-02T18:54:17.870807,0.0,9,0,9,38.61855516807183
P021,PS003,hard,authority_bias,download_attachment,report_phishing,False,48.40155466093289,2025-10-02T18:54:17.870811,0.0,9,0,9,38.61855516807183
P021,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,36.46542406010198,2025-10-02T18:54:17.870815,0.0,9,0,9,38.61855516807183
P021,PS009,medium,none,delete,safe_to_open,False,55.973631589169216,2025-10-02T18:54:17.870819,0.0,9,0,9,38.61855516807183
P021,PS005,medium,urgency_bias,download_attachment,report_phishing,False,22.615552466666557,2025-10-02T18:54:17.870823,0.0,9,0,9,38.61855516807183
P021,PS004,easy,urgency_bias,download_attachment,report_phishing,False,49.33885014940505,2025-10-02T18:54:17.870827,0.0,9,0,9,38.61855516807183
P022,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,44.789462646006456,2025-10-02T18:54:17.870895,0.2222222222222222,9,2,7,55.98410012362549
P022,PS002,medium,authority_bias,report_phishing,report_phishing,True,48.14398511743308,2025-10-02T18:54:17.870900,0.2222222222222222,9,2,7,55.98410012362549
P022,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,77.72909153707113,2025-10-02T18:54:17.870904,0.2222222222222222,9,2,7,55.98410012362549
P022,PS003,hard,authority_bias,click_link,report_phishing,False,58.870424422033665,2025-10-02T18:54:17.870908,0.2222222222222222,9,2,7,55.98410012362549
P022,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,65.40434658313136,2025-10-02T18:54:17.870912,0.2222222222222222,9,2,7,55.98410012362549
P022,PS010,easy,none,safe_to_open,safe_to_open,True,52.03097290176324,2025-10-02T18:54:17.870917,0.2222222222222222,9,2,7,55.98410012362549
P022,PS009,medium,none,download_attachment,safe_to_open,False,70.70814314617486,2025-10-02T18:54:17.870921,0.2222222222222222,9,2,7,55.98410012362549
P022,PS001,easy,authority_bias,download_attachment,report_phishing,False,50.63544074449077,2025-10-02T18:54:17.870925,0.2222222222222222,9,2,7,55.98410012362549
P022,PS005,medium,urgency_bias,download_attachment,report_phishing,False,35.545034014524774,2025-10-02T18:54:17.870929,0.2222222222222222,9,2,7,55.98410012362549
P023,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,38.31917242131356,2025-10-02T18:54:17.870993,0.1111111111111111,9,1,8,50.27327145067337
P023,PS002,medium,authority_bias,click_link,report_phishing,False,42.41536217744905,2025-10-02T18:54:17.870998,0.1111111111111111,9,1,8,50.27327145067337
P023,PS007,medium,curiosity_bias,click_link,report_phishing,False,60.21711404347021,2025-10-02T18:54:17.871002,0.1111111111111111,9,1,8,50.27327145067337
P023,PS009,medium,none,verify_with_sender,safe_to_open,False,66.05874040970826,2025-10-02T18:54:17.871006,0.1111111111111111,9,1,8,50.27327145067337
P023,PS006,easy,curiosity_bias,download_attachment,report_phishing,False,51.887379008801055,2025-10-02T18:54:17.871010,0.1111111111111111,9,1,8,50.27327145067337
P023,PS004,easy,urgency_bias,download_attachment,report_phishing,False,39.61362978844225,2025-10-02T18:54:17.871015,0.1111111111111111,9,1,8,50.27327145067337
P023,PS003,hard,authority_bias,open_email,report_phishing,False,39.61159986355548,2025-10-02T18:54:17.871020,0.1111111111111111,9,1,8,50.27327145067337
P023,PS010,easy,none,open_email,safe_to_open,False,44.56386480522192,2025-10-02T18:54:17.871024,0.1111111111111111,9,1,8,50.27327145067337
P023,PS005,medium,urgency_bias,report_phishing,report_phishing,True,69.77258053809851,2025-10-02T18:54:17.871028,0.1111111111111111,9,1,8,50.27327145067337
P024,PS001,easy,authority_bias,delete,report_phishing,False,42.75005121681557,2025-10-02T18:54:17.871093,0.0,9,0,9,45.95570318626997
P024,PS003,hard,authority_bias,open_email,report_phishing,False,71.17609480159945,2025-10-02T18:54:17.871098,0.0,9,0,9,45.95570318626997
P024,PS009,medium,none,download_attachment,safe_to_open,False,44.14125420366662,2025-10-02T18:54:17.871102,0.0,9,0,9,45.95570318626997
P024,PS004,easy,urgency_bias,safe_to_open,report_phishing,False,30.961174959132023,2025-10-02T18:54:17.871106,0.0,9,0,9,45.95570318626997
P024,PS006,easy,curiosity_bias,open_email,report_phishing,False,61.33529979216341,2025-10-02T18:54:17.871110,0.0,9,0,9,45.95570318626997
P024,PS005,medium,urgency_bias,download_attachment,report_phishing,False,56.75750741070211,2025-10-02T18:54:17.871115,0.0,9,0,9,45.95570318626997
P024,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,22.12955603277175,2025-10-02T18:54:17.871119,0.0,9,0,9,45.95570318626997
P024,PS007,medium,curiosity_bias,open_email,report_phishing,False,46.40499396899728,2025-10-02T18:54:17.871123,0.0,9,0,9,45.95570318626997
P024,PS002,medium,authority_bias,verify_with_sender,report_phishing,False,37.94539629058151,2025-10-02T18:54:17.871127,0.0,9,0,9,45.95570318626997
P025,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,58.95373347726131,2025-10-02T18:54:17.871193,0.3333333333333333,9,3,6,47.89782593712027
P025,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,58.601856346942554,2025-10-02T18:54:17.871198,0.3333333333333333,9,3,6,47.89782593712027
P025,PS010,easy,none,report_phishing,safe_to_open,False,45.43703475484097,2025-10-02T18:54:17.871202,0.3333333333333333,9,3,6,47.89782593712027
P025,PS003,hard,authority_bias,safe_to_open,report_phishing,False,55.120497030172416,2025-10-02T18:54:17.871206,0.3333333333333333,9,3,6,47.89782593712027
P025,PS002,medium,authority_bias,report_phishing,report_phishing,True,69.32338585946982,2025-10-02T18:54:17.871210,0.3333333333333333,9,3,6,47.89782593712027
P025,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,46.87944301645354,2025-10-02T18:54:17.871214,0.3333333333333333,9,3,6,47.89782593712027
P025,PS005,medium,urgency_bias,open_email,report_phishing,False,25.3261290170946,2025-10-02T18:54:17.871218,0.3333333333333333,9,3,6,47.89782593712027
P025,PS009,medium,none,download_attachment,safe_to_open,False,25.933971236950217,2025-10-02T18:54:17.871222,0.3333333333333333,9,3,6,47.89782593712027
P025,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,45.504382694896925,2025-10-02T18:54:17.871226,0.3333333333333333,9,3,6,47.89782593712027
P026,PS001,easy,authority_bias,download_attachment,report_phishing,False,57.84200069755814,2025-10-02T18:54:17.871294,0.3333333333333333,9,3,6,43.9593625765221
P026,PS004,easy,urgency_bias,report_phishing,report_phishing,True,56.51117051591544,2025-10-02T18:54:17.871299,0.3333333333333333,9,3,6,43.9593625765221
P026,PS009,medium,none,download_attachment,safe_to_open,False,30.680045176594007,2025-10-02T18:54:17.871304,0.3333333333333333,9,3,6,43.9593625765221
P026,PS006,easy,curiosity_bias,open_email,report_phishing,False,64.01579144779586,2025-10-02T18:54:17.871308,0.3333333333333333,9,3,6,43.9593625765221
P026,PS005,medium,urgency_bias,report_phishing,report_phishing,True,31.85853301774272,2025-10-02T18:54:17.871312,0.3333333333333333,9,3,6,43.9593625765221
P026,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,42.59496528279931,2025-10-02T18:54:17.871316,0.3333333333333333,9,3,6,43.9593625765221
P026,PS007,medium,curiosity_bias,delete,report_phishing,False,33.308502238094555,2025-10-02T18:54:17.871320,0.3333333333333333,9,3,6,43.9593625765221
P026,PS003,hard,authority_bias,click_link,report_phishing,False,55.21407805068414,2025-10-02T18:54:17.871324,0.3333333333333333,9,3,6,43.9593625765221
P026,PS002,medium,authority_bias,report_phishing,report_phishing,True,23.609176761514725,2025-10-02T18:54:17.871328,0.3333333333333333,9,3,6,43.9593625765221
P027,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,50.58291652534547,2025-10-02T18:54:17.871396,0.0,9,0,9,47.67391547911931
P027,PS009,medium,none,verify_with_sender,safe_to_open,False,34.95650189856159,2025-10-02T18:54:17.871401,0.0,9,0,9,47.67391547911931
P027,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,43.9492101082289,2025-10-02T18:54:17.871405,0.0,9,0,9,47.67391547911931
P027,PS003,hard,authority_bias,safe_to_open,report_phishing,False,30.3335626274989,2025-10-02T18:54:17.871409,0.0,9,0,9,47.67391547911931
P027,PS010,easy,none,verify_with_sender,safe_to_open,False,65.24724010703915,2025-10-02T18:54:17.871414,0.0,9,0,9,47.67391547911931
P027,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,60.65141562122787,2025-10-02T18:54:17.871418,0.0,9,0,9,47.67391547911931
P027,PS001,easy,authority_bias,safe_to_open,report_phishing,False,64.74117193548996,2025-10-02T18:54:17.871422,0.0,9,0,9,47.67391547911931
P027,PS002,medium,authority_bias,delete,report_phishing,False,50.61978764627805,2025-10-02T18:54:17.871426,0.0,9,0,9,47.67391547911931
P027,PS004,easy,urgency_bias,click_link,report_phishing,False,27.98343284240392,2025-10-02T18:54:17.871430,0.0,9,0,9,47.67391547911931
P028,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,54.80617072325223,2025-10-02T18:54:17.871497,0.3333333333333333,9,3,6,43.13961695833895
P028,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,37.49018243288978,2025-10-02T18:54:17.871502,0.3333333333333333,9,3,6,43.13961695833895
P028,PS009,medium,none,safe_to_open,safe_to_open,True,48.1236714383353,2025-10-02T18:54:17.871506,0.3333333333333333,9,3,6,43.13961695833895
P028,PS005,medium,urgency_bias,open_email,report_phishing,False,52.2195593895662,2025-10-02T18:54:17.871510,0.3333333333333333,9,3,6,43.13961695833895
P028,PS007,medium,curiosity_bias,verify_with_sender,report_phishing,False,38.35086165540034,2025-10-02T18:54:17.871514,0.3333333333333333,9,3,6,43.13961695833895
P028,PS004,easy,urgency_bias,open_email,report_phishing,False,32.711587455153705,2025-10-02T18:54:17.871518,0.3333333333333333,9,3,6,43.13961695833895
P028,PS002,medium,authority_bias,click_link,report_phishing,False,57.516543731532906,2025-10-02T18:54:17.871523,0.3333333333333333,9,3,6,43.13961695833895
P028,PS001,easy,authority_bias,click_link,report_phishing,False,32.93204083018651,2025-10-02T18:54:17.871527,0.3333333333333333,9,3,6,43.13961695833895
P028,PS003,hard,authority_bias,delete,report_phishing,False,34.10593496873357,2025-10-02T18:54:17.871531,0.3333333333333333,9,3,6,43.13961695833895
P029,PS004,easy,urgency_bias,download_attachment,report_phishing,False,31.865027061869014,2025-10-02T18:54:17.871599,0.1111111111111111,9,1,8,45.541180239492206
P029,PS007,medium,curiosity_bias,open_email,report_phishing,False,30.496634706409676,2025-10-02T18:54:17.871604,0.1111111111111111,9,1,8,45.541180239492206
P029,PS009,medium,none,open_email,safe_to_open,False,46.89492772730036,2025-10-02T18:54:17.871608,0.1111111111111111,9,1,8,45.541180239492206
P029,PS003,hard,authority_bias,open_email,report_phishing,False,18.453339605121435,2025-10-02T18:54:17.871612,0.1111111111111111,9,1,8,45.541180239492206
P029,PS002,medium,authority_bias,click_link,report_phishing,False,52.73911019059203,2025-10-02T18:54:17.871616,0.1111111111111111,9,1,8,45.541180239492206
P029,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,65.57988218568727,2025-10-02T18:54:17.871620,0.1111111111111111,9,1,8,45.541180239492206
P029,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,42.54194936672957,2025-10-02T18:54:17.871624,0.1111111111111111,9,1,8,45.541180239492206
P029,PS010,easy,none,download_attachment,safe_to_open,False,54.266156450751026,2025-10-02T18:54:17.871628,0.1111111111111111,9,1,8,45.541180239492206
P029,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,67.0335948609695,2025-10-02T18:54:17.871632,0.1111111111111111,9,1,8,45.541180239492206
P030,PS003,hard,authority_bias,click_link,report_phishing,False,29.878317160278016,2025-10-02T18:54:17.871706,0.0,9,0,9,47.789383197037736
P030,PS001,easy,authority_bias,delete,report_phishing,False,67.69443681299843,2025-10-02T18:54:17.871712,0.0,9,0,9,47.789383197037736
P030,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,55.50541367279136,2025-10-02T18:54:17.871717,0.0,9,0,9,47.789383197037736
P030,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,51.41116819325696,2025-10-02T18:54:17.871721,0.0,9,0,9,47.789383197037736
P030,PS002,medium,authority_bias,delete,report_phishing,False,48.087793572545465,2025-10-02T18:54:17.871725,0.0,9,0,9,47.789383197037736
P030,PS006,easy,curiosity_bias,click_link,report_phishing,False,29.21768901141541,2025-10-02T18:54:17.871729,0.0,9,0,9,47.789383197037736
P030,PS010,easy,none,verify_with_sender,safe_to_open,False,44.68151406456668,2025-10-02T18:54:17.871733,0.0,9,0,9,47.789383197037736
P030,PS009,medium,none,delete,safe_to_open,False,35.21222938955389,2025-10-02T18:54:17.871738,0.0,9,0,9,47.789383197037736
P030,PS007,medium,curiosity_bias,verify_with_sender,report_phishing,False,68.41588689593345,2025-10-02T18:54:17.871744,0.0,9,0,9,47.789383197037736
P031,PS006,easy,curiosity_bias,open_email,report_phishing,False,51.24940819059059,2025-10-02T18:54:17.871814,0.1111111111111111,9,1,8,46.30971747158416
P031,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,48.261496006416024,2025-10-02T18:54:17.871818,0.1111111111111111,9,1,8,46.30971747158416
P031,PS002,medium,authority_bias,delete,report_phishing,False,54.57317083644035,2025-10-02T18:54:17.871823,0.1111111111111111,9,1,8,46.30971747158416
P031,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,49.52230074401766,2025-10-02T18:54:17.871827,0.1111111111111111,9,1,8,46.30971747158416
P031,PS009,medium,none,open_email,safe_to_open,False,45.96132814778297,2025-10-02T18:54:17.871831,0.1111111111111111,9,1,8,46.30971747158416
P031,PS003,hard,authority_bias,open_email,report_phishing,False,60.99824508710975,2025-10-02T18:54:17.871835,0.1111111111111111,9,1,8,46.30971747158416
P031,PS010,easy,none,delete,safe_to_open,False,27.578405507243307,2025-10-02T18:54:17.871839,0.1111111111111111,9,1,8,46.30971747158416
P031,PS001,easy,authority_bias,report_phishing,report_phishing,True,56.09797215103603,2025-10-02T18:54:17.871843,0.1111111111111111,9,1,8,46.30971747158416
P031,PS008,hard,familiarity_bias,delete,verify_with_sender,False,22.545130573620796,2025-10-02T18:54:17.871847,0.1111111111111111,9,1,8,46.30971747158416
P032,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,61.441027021769614,2025-10-02T18:54:17.871915,0.2222222222222222,9,2,7,43.77606038605125
P032,PS003,hard,authority_bias,delete,report_phishing,False,28.119255132628332,2025-10-02T18:54:17.871920,0.2222222222222222,9,2,7,43.77606038605125
P032,PS004,easy,urgency_bias,report_phishing,report_phishing,True,33.79455893128548,2025-10-02T18:54:17.871924,0.2222222222222222,9,2,7,43.77606038605125
P032,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,18.230310481477417,2025-10-02T18:54:17.871928,0.2222222222222222,9,2,7,43.77606038605125
P032,PS009,medium,none,download_attachment,safe_to_open,False,53.01166913819268,2025-10-02T18:54:17.871932,0.2222222222222222,9,2,7,43.77606038605125
P032,PS005,medium,urgency_bias,open_email,report_phishing,False,46.488814200514575,2025-10-02T18:54:17.871936,0.2222222222222222,9,2,7,43.77606038605125
P032,PS010,easy,none,open_email,safe_to_open,False,65.38072134871794,2025-10-02T18:54:17.871941,0.2222222222222222,9,2,7,43.77606038605125
P032,PS002,medium,authority_bias,download_attachment,report_phishing,False,43.11248446177935,2025-10-02T18:54:17.871945,0.2222222222222222,9,2,7,43.77606038605125
P032,PS007,medium,curiosity_bias,delete,report_phishing,False,44.40570275809587,2025-10-02T18:54:17.871949,0.2222222222222222,9,2,7,43.77606038605125
P033,PS007,medium,curiosity_bias,click_link,report_phishing,False,65.56932453577349,2025-10-02T18:54:17.872013,0.3333333333333333,9,3,6,48.24140801544455
P033,PS009,medium,none,delete,safe_to_open,False,45.36644750773019,2025-10-02T18:54:17.872018,0.3333333333333333,9,3,6,48.24140801544455
P033,PS001,easy,authority_bias,download_attachment,report_phishing,False,35.43524844865204,2025-10-02T18:54:17.872024,0.3333333333333333,9,3,6,48.24140801544455
P033,PS003,hard,authority_bias,delete,report_phishing,False,32.937112543683234,2025-10-02T18:54:17.872029,0.3333333333333333,9,3,6,48.24140801544455
P033,PS004,easy,urgency_bias,delete,report_phishing,False,53.73189918916107,2025-10-02T18:54:17.872033,0.3333333333333333,9,3,6,48.24140801544455
P033,PS002,medium,authority_bias,open_email,report_phishing,False,47.63161809396522,2025-10-02T18:54:17.872037,0.3333333333333333,9,3,6,48.24140801544455
P033,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,46.34356080865898,2025-10-02T18:54:17.872041,0.3333333333333333,9,3,6,48.24140801544455
P033,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,55.80962836810672,2025-10-02T18:54:17.872045,0.3333333333333333,9,3,6,48.24140801544455
P033,PS005,medium,urgency_bias,report_phishing,report_phishing,True,51.34783264327004,2025-10-02T18:54:17.872049,0.3333333333333333,9,3,6,48.24140801544455
P034,PS007,medium,curiosity_bias,open_email,report_phishing,False,69.13336192184664,2025-10-02T18:54:17.872116,0.1111111111111111,9,1,8,49.667649219092205
P034,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,46.03504079359318,2025-10-02T18:54:17.872121,0.1111111111111111,9,1,8,49.667649219092205
